,person_id,age,sex,household_id,workplace_id,district_id,economic_status,economic_activity_location_id,school_goers,manufacturing_workers
3686,3686,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
3687,3687,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
3688,3688,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
3689,3689,57,female,6668000,district_1_Service workers_4,1,Service workers,1.0,0,0.0
3690,3690,27,female,1146000,district_1_Office workers_3,1,Office workers,1.0,0,0.0
3691,3691,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
3692,3692,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
3693,3693,41,female,3465000,district_1_Teachers_1,1,Teachers,1.0,1,0.0
3694,3694,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
3695,3695,23,female,2524000,district_1_Homemakers/Housework_4,1,Homemakers/Housework,1.0,0,0.0
3696,3696,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
3697,3697,19,female,902000,district_2_Current Students_4,2,Current Students,1.0,1,0.0
3698,3698,57,female,6668000,district_1_Service workers_4,1,Service workers,1.0,0,0.0
3699,3699,27,female,1146000,district_1_Office workers_2,1,Office workers,1.0,0,0.0
3700,3700,40,male,2300000,district_2_Office workers_3,2,Office workers,1.0,0,0.0
3701,3701,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
3702,3702,41,female,3465000,district_1_Teachers_4,1,Teachers,1.0,1,0.0
3703,3703,15,female,882000,"district_2_Not working, inactive, not in universe_1",2,"Not working, inactive, not in universe",1.0,0,0.0
3704,3704,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
3705,3705,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
3706,3706,19,female,902000,district_2_Current Students_4,2,Current Students,1.0,1,0.0
3707,3707,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
3708,3708,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
3709,3709,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
3710,3710,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
3711,3711,41,female,3465000,district_1_Teachers_4,1,Teachers,1.0,1,0.0
3712,3712,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
3713,3713,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
3714,3714,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
3715,3715,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
3716,3716,57,female,6668000,district_1_Service workers_3,1,Service workers,1.0,0,0.0
3717,3717,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
3718,3718,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
3719,3719,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
3720,3720,41,female,3465000,district_1_Teachers_1,1,Teachers,1.0,1,0.0
3721,3721,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
3722,3722,23,female,2524000,district_1_Homemakers/Housework_1,1,Homemakers/Housework,1.0,0,0.0
3723,3723,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
3724,3724,19,female,902000,district_2_Current Students_3,2,Current Students,1.0,1,0.0
3725,3725,57,female,6668000,district_1_Service workers_3,1,Service workers,1.0,0,0.0
3726,3726,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
3727,3727,40,male,2300000,district_2_Office workers_5,2,Office workers,1.0,0,0.0
3728,3728,20,male,4198000,"district_1_Not working, inactive, not in universe_3",1,"Not working, inactive, not in universe",1.0,0,0.0
3729,3729,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
3730,3730,15,female,882000,"district_2_Not working, inactive, not in universe_5",2,"Not working, inactive, not in universe",1.0,0,0.0
3731,3731,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
3732,3732,16,female,4751000,district_1_Current Students_5,1,Current Students,1.0,1,0.0
3733,3733,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
3734,3734,57,female,6668000,district_1_Service workers_5,1,Service workers,1.0,0,0.0
3735,3735,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
3736,3736,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
3737,3737,20,male,4198000,"district_1_Not working, inactive, not in universe_3",1,"Not working, inactive, not in universe",1.0,0,0.0
3738,3738,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
3739,3739,15,female,882000,"district_2_Not working, inactive, not in universe_5",2,"Not working, inactive, not in universe",1.0,0,0.0
3740,3740,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
3741,3741,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
3742,3742,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
3743,3743,57,female,6668000,district_1_Service workers_3,1,Service workers,1.0,0,0.0
3744,3744,27,female,1146000,district_1_Office workers_2,1,Office workers,1.0,0,0.0
3745,3745,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
3746,3746,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
3747,3747,41,female,3465000,district_1_Teachers_4,1,Teachers,1.0,1,0.0
3748,3748,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
3749,3749,23,female,2524000,district_1_Homemakers/Housework_1,1,Homemakers/Housework,1.0,0,0.0
3750,3750,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
3751,3751,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
3752,3752,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
3753,3753,27,female,1146000,district_1_Office workers_3,1,Office workers,1.0,0,0.0
3754,3754,40,male,2300000,district_2_Office workers_5,2,Office workers,1.0,0,0.0
3755,3755,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
3756,3756,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
3757,3757,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
3758,3758,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
3759,3759,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
3760,3760,19,female,902000,district_2_Current Students_2,2,Current Students,1.0,1,0.0
3761,3761,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
3762,3762,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
3763,3763,40,male,2300000,district_2_Office workers_5,2,Office workers,1.0,0,0.0
3764,3764,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
3765,3765,41,female,3465000,district_1_Teachers_4,1,Teachers,1.0,1,0.0
3766,3766,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
3767,3767,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
3768,3768,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
3769,3769,19,female,902000,district_2_Current Students_4,2,Current Students,1.0,1,0.0
3770,3770,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
3771,3771,27,female,1146000,district_1_Office workers_3,1,Office workers,1.0,0,0.0
3772,3772,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
3773,3773,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
3774,3774,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
3775,3775,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
3776,3776,23,female,2524000,district_1_Homemakers/Housework_4,1,Homemakers/Housework,1.0,0,0.0
3777,3777,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
3778,3778,19,female,902000,district_2_Current Students_3,2,Current Students,1.0,1,0.0
3779,3779,57,female,6668000,district_1_Service workers_3,1,Service workers,1.0,0,0.0
3780,3780,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
3781,3781,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
3782,3782,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
3783,3783,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
3784,3784,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
3785,3785,23,female,2524000,district_1_Homemakers/Housework_3,1,Homemakers/Housework,1.0,0,0.0
3786,3786,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
3787,3787,19,female,902000,district_2_Current Students_2,2,Current Students,1.0,1,0.0
3788,3788,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
3789,3789,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
3790,3790,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
3791,3791,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
3792,3792,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
3793,3793,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
3794,3794,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
3795,3795,16,female,4751000,district_1_Current Students_5,1,Current Students,1.0,1,0.0
3796,3796,19,female,902000,district_2_Current Students_3,2,Current Students,1.0,1,0.0
3797,3797,57,female,6668000,district_1_Service workers_3,1,Service workers,1.0,0,0.0
3798,3798,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
3799,3799,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
3800,3800,20,male,4198000,"district_1_Not working, inactive, not in universe_3",1,"Not working, inactive, not in universe",1.0,0,0.0
3801,3801,41,female,3465000,district_1_Teachers_3,1,Teachers,1.0,1,0.0
3802,3802,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
3803,3803,23,female,2524000,district_1_Homemakers/Housework_3,1,Homemakers/Housework,1.0,0,0.0
3804,3804,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
3805,3805,19,female,902000,district_2_Current Students_2,2,Current Students,1.0,1,0.0
3806,3806,57,female,6668000,district_1_Service workers_4,1,Service workers,1.0,0,0.0
3807,3807,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
3808,3808,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
3809,3809,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
3810,3810,41,female,3465000,district_1_Teachers_1,1,Teachers,1.0,1,0.0
3811,3811,15,female,882000,"district_2_Not working, inactive, not in universe_1",2,"Not working, inactive, not in universe",1.0,0,0.0
3812,3812,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
3813,3813,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
3814,3814,19,female,902000,district_2_Current Students_2,2,Current Students,1.0,1,0.0
3815,3815,57,female,6668000,district_1_Service workers_5,1,Service workers,1.0,0,0.0
3816,3816,27,female,1146000,district_1_Office workers_2,1,Office workers,1.0,0,0.0
3817,3817,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
3818,3818,20,male,4198000,"district_1_Not working, inactive, not in universe_5",1,"Not working, inactive, not in universe",1.0,0,0.0
3819,3819,41,female,3465000,district_1_Teachers_4,1,Teachers,1.0,1,0.0
3820,3820,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
3821,3821,23,female,2524000,district_1_Homemakers/Housework_1,1,Homemakers/Housework,1.0,0,0.0
3822,3822,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
3823,3823,19,female,902000,district_2_Current Students_3,2,Current Students,1.0,1,0.0
3824,3824,57,female,6668000,district_1_Service workers_3,1,Service workers,1.0,0,0.0
3825,3825,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
3826,3826,40,male,2300000,district_2_Office workers_3,2,Office workers,1.0,0,0.0
3827,3827,20,male,4198000,"district_1_Not working, inactive, not in universe_5",1,"Not working, inactive, not in universe",1.0,0,0.0
3828,3828,41,female,3465000,district_1_Teachers_4,1,Teachers,1.0,1,0.0
3829,3829,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
3830,3830,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
3831,3831,16,female,4751000,district_1_Current Students_5,1,Current Students,1.0,1,0.0
3832,3832,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
3833,3833,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
3834,3834,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
3835,3835,40,male,2300000,district_2_Office workers_3,2,Office workers,1.0,0,0.0
3836,3836,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
3837,3837,41,female,3465000,district_1_Teachers_4,1,Teachers,1.0,1,0.0
3838,3838,15,female,882000,"district_2_Not working, inactive, not in universe_1",2,"Not working, inactive, not in universe",1.0,0,0.0
3839,3839,23,female,2524000,district_1_Homemakers/Housework_1,1,Homemakers/Housework,1.0,0,0.0
3840,3840,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
3841,3841,19,female,902000,district_2_Current Students_2,2,Current Students,1.0,1,0.0
3842,3842,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
3843,3843,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
3844,3844,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
3845,3845,20,male,4198000,"district_1_Not working, inactive, not in universe_3",1,"Not working, inactive, not in universe",1.0,0,0.0
3846,3846,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
3847,3847,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
3848,3848,23,female,2524000,district_1_Homemakers/Housework_4,1,Homemakers/Housework,1.0,0,0.0
3849,3849,16,female,4751000,district_1_Current Students_5,1,Current Students,1.0,1,0.0
3850,3850,19,female,902000,district_2_Current Students_3,2,Current Students,1.0,1,0.0
3851,3851,57,female,6668000,district_1_Service workers_5,1,Service workers,1.0,0,0.0
3852,3852,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
3853,3853,40,male,2300000,district_2_Office workers_3,2,Office workers,1.0,0,0.0
3854,3854,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
3855,3855,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
3856,3856,15,female,882000,"district_2_Not working, inactive, not in universe_1",2,"Not working, inactive, not in universe",1.0,0,0.0
3857,3857,23,female,2524000,district_1_Homemakers/Housework_4,1,Homemakers/Housework,1.0,0,0.0
3858,3858,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
3859,3859,19,female,902000,district_2_Current Students_2,2,Current Students,1.0,1,0.0
3860,3860,57,female,6668000,district_1_Service workers_5,1,Service workers,1.0,0,0.0
3861,3861,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
3862,3862,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
3863,3863,20,male,4198000,"district_1_Not working, inactive, not in universe_5",1,"Not working, inactive, not in universe",1.0,0,0.0
3864,3864,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
3865,3865,15,female,882000,"district_2_Not working, inactive, not in universe_5",2,"Not working, inactive, not in universe",1.0,0,0.0
3866,3866,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
3867,3867,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
3868,3868,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
3869,3869,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
3870,3870,27,female,1146000,district_1_Office workers_2,1,Office workers,1.0,0,0.0
3871,3871,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
3872,3872,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
3873,3873,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
3874,3874,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
3875,3875,23,female,2524000,district_1_Homemakers/Housework_1,1,Homemakers/Housework,1.0,0,0.0
3876,3876,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
3877,3877,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
3878,3878,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
3879,3879,27,female,1146000,district_1_Office workers_3,1,Office workers,1.0,0,0.0
3880,3880,40,male,2300000,district_2_Office workers_3,2,Office workers,1.0,0,0.0
3881,3881,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
3882,3882,41,female,3465000,district_1_Teachers_3,1,Teachers,1.0,1,0.0
3883,3883,15,female,882000,"district_2_Not working, inactive, not in universe_1",2,"Not working, inactive, not in universe",1.0,0,0.0
3884,3884,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
3885,3885,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
3886,3886,19,female,902000,district_2_Current Students_4,2,Current Students,1.0,1,0.0
3887,3887,57,female,6668000,district_1_Service workers_3,1,Service workers,1.0,0,0.0
3888,3888,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
3889,3889,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
3890,3890,20,male,4198000,"district_1_Not working, inactive, not in universe_5",1,"Not working, inactive, not in universe",1.0,0,0.0
3891,3891,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
3892,3892,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
3893,3893,23,female,2524000,district_1_Homemakers/Housework_1,1,Homemakers/Housework,1.0,0,0.0
3894,3894,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
3895,3895,19,female,902000,district_2_Current Students_4,2,Current Students,1.0,1,0.0
3896,3896,57,female,6668000,district_1_Service workers_5,1,Service workers,1.0,0,0.0
3897,3897,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
3898,3898,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
3899,3899,20,male,4198000,"district_1_Not working, inactive, not in universe_3",1,"Not working, inactive, not in universe",1.0,0,0.0
3900,3900,41,female,3465000,district_1_Teachers_3,1,Teachers,1.0,1,0.0
3901,3901,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
3902,3902,23,female,2524000,district_1_Homemakers/Housework_1,1,Homemakers/Housework,1.0,0,0.0
3903,3903,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
3904,3904,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
3905,3905,57,female,6668000,district_1_Service workers_5,1,Service workers,1.0,0,0.0
3906,3906,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
3907,3907,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
3908,3908,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
3909,3909,41,female,3465000,district_1_Teachers_1,1,Teachers,1.0,1,0.0
3910,3910,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
3911,3911,23,female,2524000,district_1_Homemakers/Housework_1,1,Homemakers/Housework,1.0,0,0.0
3912,3912,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
3913,3913,19,female,902000,district_2_Current Students_4,2,Current Students,1.0,1,0.0
3914,3914,57,female,6668000,district_1_Service workers_3,1,Service workers,1.0,0,0.0
3915,3915,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
3916,3916,40,male,2300000,district_2_Office workers_5,2,Office workers,1.0,0,0.0
3917,3917,20,male,4198000,"district_1_Not working, inactive, not in universe_3",1,"Not working, inactive, not in universe",1.0,0,0.0
3918,3918,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
3919,3919,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
3920,3920,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
3921,3921,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
3922,3922,19,female,902000,district_2_Current Students_4,2,Current Students,1.0,1,0.0
3923,3923,57,female,6668000,district_1_Service workers_4,1,Service workers,1.0,0,0.0
3924,3924,27,female,1146000,district_1_Office workers_2,1,Office workers,1.0,0,0.0
3925,3925,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
3926,3926,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
3927,3927,41,female,3465000,district_1_Teachers_3,1,Teachers,1.0,1,0.0
3928,3928,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
3929,3929,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
3930,3930,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
3931,3931,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
3932,3932,57,female,6668000,district_1_Service workers_3,1,Service workers,1.0,0,0.0
3933,3933,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
3934,3934,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
3935,3935,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
3936,3936,41,female,3465000,district_1_Teachers_3,1,Teachers,1.0,1,0.0
3937,3937,15,female,882000,"district_2_Not working, inactive, not in universe_5",2,"Not working, inactive, not in universe",1.0,0,0.0
3938,3938,23,female,2524000,district_1_Homemakers/Housework_3,1,Homemakers/Housework,1.0,0,0.0
3939,3939,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
3940,3940,19,female,902000,district_2_Current Students_4,2,Current Students,1.0,1,0.0
3941,3941,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
3942,3942,27,female,1146000,district_1_Office workers_3,1,Office workers,1.0,0,0.0
3943,3943,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
3944,3944,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
3945,3945,41,female,3465000,district_1_Teachers_4,1,Teachers,1.0,1,0.0
3946,3946,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
3947,3947,23,female,2524000,district_1_Homemakers/Housework_3,1,Homemakers/Housework,1.0,0,0.0
3948,3948,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
3949,3949,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
3950,3950,57,female,6668000,district_1_Service workers_5,1,Service workers,1.0,0,0.0
3951,3951,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
3952,3952,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
3953,3953,20,male,4198000,"district_1_Not working, inactive, not in universe_5",1,"Not working, inactive, not in universe",1.0,0,0.0
3954,3954,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
3955,3955,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
3956,3956,23,female,2524000,district_1_Homemakers/Housework_4,1,Homemakers/Housework,1.0,0,0.0
3957,3957,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
3958,3958,19,female,902000,district_2_Current Students_3,2,Current Students,1.0,1,0.0
3959,3959,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
3960,3960,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
3961,3961,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
3962,3962,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
3963,3963,41,female,3465000,district_1_Teachers_3,1,Teachers,1.0,1,0.0
3964,3964,15,female,882000,"district_2_Not working, inactive, not in universe_4",2,"Not working, inactive, not in universe",1.0,0,0.0
3965,3965,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
3966,3966,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
3967,3967,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
3968,3968,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
3969,3969,27,female,1146000,district_1_Office workers_3,1,Office workers,1.0,0,0.0
3970,3970,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
3971,3971,20,male,4198000,"district_1_Not working, inactive, not in universe_5",1,"Not working, inactive, not in universe",1.0,0,0.0
3972,3972,41,female,3465000,district_1_Teachers_1,1,Teachers,1.0,1,0.0
3973,3973,15,female,882000,"district_2_Not working, inactive, not in universe_5",2,"Not working, inactive, not in universe",1.0,0,0.0
3974,3974,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
3975,3975,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
3976,3976,19,female,902000,district_2_Current Students_4,2,Current Students,1.0,1,0.0
3977,3977,57,female,6668000,district_1_Service workers_5,1,Service workers,1.0,0,0.0
3978,3978,27,female,1146000,district_1_Office workers_2,1,Office workers,1.0,0,0.0
3979,3979,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
3980,3980,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
3981,3981,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
3982,3982,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
