,person_id,age,sex,household_id,workplace_id,district_id,economic_status,economic_activity_location_id,school_goers,manufacturing_workers
17,7361,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,7362,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,7363,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,7364,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,7365,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,7366,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,7367,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,7368,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,7369,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,7370,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,7371,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,7372,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,7373,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,7374,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,7375,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,7376,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,7377,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,7378,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,7379,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,7380,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,7381,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,7382,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,7383,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,7384,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,7385,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,7386,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,7387,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,7388,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,7389,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,7390,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,7391,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,7392,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,7393,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,7394,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,7395,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,7396,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,7397,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,7398,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,7399,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,7400,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,7401,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,7402,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,7403,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,7404,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,7405,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,7406,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,7407,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,7408,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,7409,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,7410,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,7411,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,7412,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,7413,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,7414,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,7415,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,7416,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,7417,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,7418,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,7419,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,7420,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,7421,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,7422,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,7423,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,7424,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,7425,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,7426,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,7427,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,7428,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,7429,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,7430,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,7431,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,7432,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,7433,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,7434,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,7435,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,7436,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,7437,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,7438,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,7439,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,7440,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,7441,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,7442,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,7443,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,7444,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,7445,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,7446,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,7447,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,7448,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,7449,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,7450,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,7451,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,7452,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,7453,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,7454,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,7455,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,7456,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,7457,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,7458,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,7459,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,7460,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,7461,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,7462,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,7463,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,7464,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,7465,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,7466,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,7467,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,7468,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,7469,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,7470,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,7471,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,7472,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,7473,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,7474,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,7475,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,7476,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,7477,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,7478,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,7479,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,7480,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,7481,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,7482,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,7483,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,7484,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,7485,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,7486,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,7487,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,7488,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,7489,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,7490,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,7491,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,7492,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,7493,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,7494,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,7495,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,7496,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,7497,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,7498,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,7499,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,7500,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,7501,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,7502,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,7503,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,7504,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,7505,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,7506,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,7507,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,7508,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,7509,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,7510,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,7511,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,7512,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,7513,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,7514,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,7515,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,7516,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,7517,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,7518,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,7519,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,7520,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,7521,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,7522,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,7523,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,7524,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,7525,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,7526,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,7527,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,7528,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,7529,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,7530,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,7531,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,7532,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,7533,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,7534,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,7535,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,7536,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,7537,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,7538,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,7539,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,7540,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,7541,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,7542,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,7543,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,7544,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,7545,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,7546,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,7547,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,7548,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,7549,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,7550,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,7551,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,7552,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,7553,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,7554,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,7555,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,7556,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,7557,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,7558,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,7559,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,7560,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,7561,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,7562,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,7563,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,7564,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,7565,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,7566,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,7567,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,7568,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,7569,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,7570,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,7571,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,7572,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,7573,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,7574,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,7575,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,7576,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,7577,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,7578,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,7579,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,7580,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,7581,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,7582,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,7583,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,7584,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,7585,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,7586,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,7587,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,7588,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,7589,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,7590,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,7591,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,7592,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,7593,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,7594,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,7595,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,7596,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,7597,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,7598,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,7599,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,7600,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,7601,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,7602,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,7603,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,7604,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,7605,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,7606,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,7607,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,7608,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,7609,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,7610,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,7611,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,7612,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,7613,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,7614,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,7615,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,7616,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,7617,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,7618,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,7619,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,7620,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,7621,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,7622,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,7623,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,7624,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,7625,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,7626,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,7627,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,7628,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,7629,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,7630,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,7631,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,7632,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,7633,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,7634,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,7635,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,7636,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,7637,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,7638,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,7639,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,7640,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,7641,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,7642,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,7643,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,7644,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,7645,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,7646,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,7647,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,7648,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,7649,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,7650,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,7651,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,7652,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,7653,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,7654,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,7655,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,7656,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,7657,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,7658,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,7659,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,7660,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,7661,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,7662,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,7663,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,7664,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,7665,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,7666,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,7667,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,7668,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,7669,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,7670,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,7671,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,7672,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,7673,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,7674,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,7675,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,7676,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,7677,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,7678,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,7679,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,7680,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,7681,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,7682,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,7683,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,7684,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,7685,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,7686,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,7687,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
