weekday,home_region,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28,d_29,d_30,d_31,d_32,d_33,d_34,d_35,d_36,d_37,d_38,d_39,d_40,d_41,d_42,d_43,d_44,d_45,d_46,d_47,d_48,d_49,d_50,d_51,d_52,d_53,d_54,d_55,d_56,d_57,d_58,d_59,d_60
3,d_50,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,1.0849,2.2811,2.3348999,2.3348999,9.8844995,9.8844995,9.8844995,94.127197,100,100,100,100,100,100,100,100,100,100
4,d_50,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,1.2383,2.3740001,2.4747,2.4747,9.5221996,9.5221996,9.5221996,94.165497,99.978401,99.978401,99.978401,99.978401,99.978401,100,100,100,100,100
5,d_50,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,1.1467,2.1896999,2.267,2.267,9.7368002,9.7368002,9.7368002,94.020302,100,100,100,100,100,100,100,100,100,100
6,d_50,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,0.97570002,2.0868001,2.0868001,2.0868001,9.2149,9.2149,9.2149,94.005501,100,100,100,100,100,100,100,100,100,100
0,d_51,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.2582,1.3738,1.3738,2.7855,8.1518002,8.1518002,12.3337,99.798203,100,100,100,100,100,100,100,100,100
1,d_51,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.6759,1.8278,1.8278,3.1658001,8.7980003,8.7980003,13.0643,99.740601,100,100,100,100,100,100,100,100,100
2,d_51,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.6392,1.7686,1.7686,3.1252,8.5434999,8.5434999,12.9771,99.774597,100,100,100,100,100,100,100,100,100
3,d_51,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.6325999,1.775,1.775,3.1238999,8.3787003,8.3787003,12.6207,99.680702,100,100,100,100,100,100,100,100,100
4,d_51,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.6532,1.7966,1.7966,3.181,8.4455996,8.4455996,12.8116,99.729401,100,100,100,100,100,100,100,100,100
5,d_51,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.5225,1.6806999,1.6806999,2.9786,8.4216995,8.4216995,12.5903,99.744698,100,100,100,100,100,100,100,100,100
6,d_51,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.3778,1.4931,1.4931,2.8712001,8.1863003,8.1863003,12.5998,99.783699,100,100,100,100,100,100,100,100,100
0,d_52,5.3347998,5.4148998,5.4148998,5.4148998,5.4148998,5.4148998,5.4148998,5.4148998,5.4148998,5.4148998,5.4148998,5.4148998,5.4148998,5.4148998,5.4148998,5.4148998,5.4148998,5.4148998,5.4148998,5.4148998,5.4148998,5.4148998,5.4148998,5.4148998,5.4148998,5.5221,5.5221,5.6065998,5.6065998,5.6065998,5.6065998,5.6065998,5.6065998,5.6265001,5.6265001,5.6872001,5.6872001,5.6872001,5.6872001,7.2192001,7.2192001,7.2192001,7.2192001,7.2192001,19.237301,19.3141,19.350401,20.601101,38.536301,38.536301,38.758301,99.341103,99.341103,99.341103,99.341103,99.624397,99.749702,99.829697,99.829697,100
1,d_52,6.9784999,7.0826001,7.0826001,7.0826001,7.0826001,7.0826001,7.0826001,7.0826001,7.0826001,7.0826001,7.0826001,7.0826001,7.0826001,7.0826001,7.0826001,7.0826001,7.0826001,7.0826001,7.0826001,7.0826001,7.0826001,7.0826001,7.0826001,7.0826001,7.0826001,7.1887999,7.1887999,7.2926998,7.2926998,7.2926998,7.3084998,7.3084998,7.3084998,7.3527999,7.3527999,7.4798999,7.4798999,7.4798999,7.4798999,8.9119997,8.9119997,8.9119997,8.9119997,8.9119997,21.938601,22.028999,22.028999,23.428699,41.821201,41.821201,42.049702,99.192902,99.192902,99.192902,99.192902,99.529404,99.681099,99.7966,99.7966,100
2,d_52,6.9919,7.0476999,7.0476999,7.0476999,7.0476999,7.0476999,7.0476999,7.0476999,7.0476999,7.0476999,7.0476999,7.0476999,7.0476999,7.0476999,7.0476999,7.0476999,7.0476999,7.0476999,7.0476999,7.0476999,7.0476999,7.0476999,7.0476999,7.0476999,7.0476999,7.1135998,7.1135998,7.2055998,7.2055998,7.2055998,7.2055998,7.2055998,7.2055998,7.2888999,7.2888999,7.4137001,7.4137001,7.4137001,7.4137001,8.9914999,8.9914999,9.0159998,9.0159998,9.0159998,21.3696,21.4884,21.545601,23.032499,41.3787,41.3787,41.600201,99.097504,99.097504,99.097504,99.097504,99.444801,99.584198,99.723,99.738297,100
3,d_52,6.5173998,6.6016002,6.6142998,6.6142998,6.6142998,6.6142998,6.6142998,6.6142998,6.6142998,6.6142998,6.6142998,6.6142998,6.6142998,6.6142998,6.6142998,6.6142998,6.6142998,6.6142998,6.6142998,6.6142998,6.6142998,6.6142998,6.6142998,6.6142998,6.6142998,6.6887999,6.6887999,6.7758999,6.7758999,6.7758999,6.7758999,6.7758999,6.7758999,6.8287001,6.8287001,6.9330001,6.9330001,6.9330001,6.9330001,8.5726995,8.5726995,8.5726995,8.5726995,8.5726995,20.925301,21.068001,21.128,22.5879,40.742599,40.742599,40.963402,99.150803,99.150803,99.150803,99.150803,99.524597,99.662102,99.779503,99.779503,100
4,d_52,6.5689998,6.6749001,6.6749001,6.6749001,6.6749001,6.6749001,6.6749001,6.6749001,6.6749001,6.6749001,6.6749001,6.6749001,6.6749001,6.6749001,6.6749001,6.6749001,6.6749001,6.6749001,6.6749001,6.6749001,6.6749001,6.6749001,6.6749001,6.6749001,6.6749001,6.7603998,6.7603998,6.8695998,6.8695998,6.8695998,6.8973999,6.8973999,6.8973999,6.9453001,6.9453001,7.0625,7.0625,7.0625,7.0625,8.5452995,8.5716,8.5861998,8.5861998,8.5861998,21.0229,21.114901,21.161501,22.4716,40.572201,40.572201,40.781799,99.159203,99.1717,99.1717,99.1717,99.552101,99.685204,99.778801,99.778801,100
5,d_52,6.3924999,6.4843998,6.4843998,6.4843998,6.4843998,6.4843998,6.4843998,6.4843998,6.4843998,6.4843998,6.4843998,6.4843998,6.4843998,6.4843998,6.4843998,6.4843998,6.4843998,6.4843998,6.4843998,6.4843998,6.4843998,6.4843998,6.4843998,6.4843998,6.4843998,6.5458002,6.5458002,6.5914998,6.5914998,6.5914998,6.5914998,6.5914998,6.5914998,6.6448998,6.6448998,6.7533002,6.7533002,6.7533002,6.7533002,8.1287003,8.1442003,8.1626997,8.1626997,8.1626997,20.3046,20.4109,20.4494,21.7596,39.831501,39.831501,40.0229,99.220703,99.220703,99.220703,99.220703,99.547501,99.644402,99.752502,99.768997,100
6,d_52,5.7515001,5.8305998,5.8305998,5.8305998,5.8305998,5.8305998,5.8305998,5.8305998,5.8305998,5.8305998,5.8305998,5.8305998,5.8305998,5.8305998,5.8305998,5.8305998,5.8305998,5.8305998,5.8305998,5.8305998,5.8305998,5.8305998,5.8305998,5.8305998,5.8305998,5.9145002,5.9145002,5.9938998,5.9938998,5.9938998,5.9938998,5.9938998,5.9938998,6.0173998,6.0173998,6.0938001,6.0938001,6.0938001,6.0938001,7.4967999,7.4967999,7.4967999,7.4967999,7.4967999,20.368,20.4886,20.506901,21.8074,39.601002,39.601002,39.766602,99.257896,99.257896,99.257896,99.257896,99.586502,99.714302,99.8246,99.8246,100
0,d_53,0.0572,0.727,0.78780001,0.78780001,0.78780001,0.78780001,0.78780001,0.78780001,0.78780001,0.78780001,0.78780001,0.78780001,0.78780001,0.78780001,0.78780001,0.78780001,6.7660999,6.7972002,6.7972002,6.7972002,6.7972002,6.7972002,7.1763,7.1763,7.1763,7.2013001,7.2013001,7.9222999,7.9222999,7.9222999,7.9979,8.0093002,8.0093002,8.2653999,19.9452,29.8463,29.9603,29.9603,29.9603,29.9603,29.9603,29.9603,29.9603,29.9603,29.9603,30.118099,30.118099,30.118099,30.1336,30.1336,30.1336,30.1336,89.809402,89.809402,89.809402,94.743599,96.008499,96.008499,99.954002,100
1,d_53,0.027799999,0.72310001,0.79350001,0.79350001,0.79350001,0.79350001,0.79350001,0.79350001,0.79350001,0.79350001,0.79350001,0.79350001,0.79350001,0.79350001,0.79350001,0.79350001,7.2069001,7.2196002,7.2196002,7.2196002,7.2196002,7.2196002,7.6025,7.6025,7.6025,7.6152,7.6152,8.3129997,8.3129997,8.3129997,8.3855,8.3855,8.3855,8.6464996,20.0763,30.890301,30.9884,30.9884,30.9884,30.9884,30.9884,30.9884,30.9884,30.9884,30.9884,31.1077,31.1077,31.1077,31.1077,31.1077,31.1077,31.1077,89.438202,89.438202,89.438202,94.647697,96.1101,96.1101,99.958199,100
2,d_53,0.057700001,0.7446,0.84320003,0.84320003,0.84320003,0.85750002,0.87099999,0.87099999,0.87099999,0.87099999,0.87099999,0.87099999,0.87099999,0.87099999,0.87099999,0.87099999,7.3218999,7.3332,7.3332,7.3332,7.3332,7.3332,7.7301002,7.7301002,7.7301002,7.7526002,7.7526002,8.4483004,8.4483004,8.4483004,8.5351,8.5462999,8.5462999,8.8437004,20.296,30.118999,30.223301,30.223301,30.223301,30.223301,30.223301,30.223301,30.223301,30.223301,30.223301,30.383499,30.383499,30.383499,30.425501,30.425501,30.425501,30.425501,89.407303,89.407303,89.407303,94.607597,95.992897,95.992897,99.928398,100
3,d_53,0.0682,0.64719999,0.7123,0.7123,0.7123,0.7123,0.7123,0.7123,0.7123,0.7123,0.7123,0.7123,0.7123,0.7123,0.7123,0.7123,6.8523002,6.8523002,6.8523002,6.8523002,6.8523002,6.8523002,7.1887002,7.1887002,7.1887002,7.1989999,7.1989999,7.8266001,7.8266001,7.8266001,7.8836002,7.9039998,7.9039998,8.1900997,19.6994,29.4058,29.5229,29.5229,29.5229,29.5229,29.5229,29.5229,29.5229,29.5229,29.5229,29.695999,29.695999,29.695999,29.7355,29.7355,29.7355,29.7355,89.729797,89.729797,89.729797,94.9011,96.013496,96.013496,99.938301,100
4,d_53,0.072899997,0.73540002,0.83090001,0.83090001,0.83090001,0.84799999,0.84799999,0.84799999,0.84799999,0.84799999,0.84799999,0.84799999,0.84799999,0.84799999,0.84799999,0.84799999,7.1567001,7.1686001,7.1686001,7.1686001,7.1686001,7.1686001,7.5373998,7.5373998,7.5373998,7.5373998,7.5373998,8.1843004,8.1843004,8.1843004,8.2388,8.2388,8.2482004,8.4905005,19.851101,29.693199,29.7819,29.7925,29.7925,29.7925,29.7925,29.7925,29.7925,29.7925,29.7925,29.9153,29.9153,29.9153,29.9342,29.9342,29.9342,29.9342,89.7117,89.7117,89.7117,94.877998,96.042099,96.042099,99.954201,100
5,d_53,0.057799999,0.7141,0.79210001,0.79210001,0.79210001,0.79210001,0.79210001,0.79210001,0.79210001,0.79210001,0.79210001,0.79210001,0.79210001,0.79210001,0.79210001,0.79210001,7.1872001,7.2013998,7.2013998,7.2013998,7.2013998,7.2013998,7.5865002,7.5865002,7.5865002,7.5865002,7.5865002,8.2311001,8.2311001,8.2311001,8.3044996,8.3044996,8.3044996,8.5138998,19.5758,28.965599,29.064501,29.064501,29.064501,29.064501,29.064501,29.064501,29.064501,29.064501,29.064501,29.195101,29.195101,29.195101,29.233,29.233,29.233,29.233,90.223297,90.223297,90.223297,95.189499,96.250801,96.250801,99.971497,100
6,d_53,0.046300001,0.63239998,0.72619998,0.72619998,0.72619998,0.73890001,0.73890001,0.73890001,0.73890001,0.73890001,0.73890001,0.73890001,0.73890001,0.73890001,0.73890001,0.73890001,6.9612002,6.9738998,6.9738998,6.9738998,6.9738998,6.9738998,7.3158998,7.3158998,7.3158998,7.3158998,7.3158998,8.0073004,8.0073004,8.0073004,8.0783005,8.0783005,8.0783005,8.2914,19.665001,29.1639,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.25,29.385,29.385,29.385,29.4209,29.4209,29.4209,29.4209,90.341202,90.341202,90.341202,95.252403,96.290298,96.290298,99.970596,100
0,d_54,0,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081,0.031599998,0.99980003,5.4466,6.0774999,6.0774999,6.0774999,6.0774999,6.0774999,6.0774999,6.0774999,6.0774999,6.0774999,6.0774999,6.9359999,6.9359999,6.9359999,6.9359999,6.9359999,6.9359999,6.9359999,6.9359999,6.9359999,6.9359999,6.9359999,6.9359999,6.9359999,6.9359999,6.9359999,82.5103,96.965897,96.985001,100,100,100,100
1,d_54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298,1.0109,5.6476002,6.2323999,6.2323999,6.2323999,6.2323999,6.2323999,6.2323999,6.2323999,6.2323999,6.2323999,6.2323999,7.0946002,7.0946002,7.0946002,7.0946002,7.0946002,7.0946002,7.0946002,7.0946002,7.0946002,7.0946002,7.0946002,7.0946002,7.0946002,7.0946002,7.0946002,81.786499,96.5242,96.554398,100,100,100,100
2,d_54,0,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.057500001,0.94639999,5.3758998,6.0415001,6.0415001,6.0415001,6.0415001,6.0415001,6.0415001,6.0415001,6.0415001,6.0415001,6.0415001,6.9868999,6.9868999,6.9868999,6.9868999,6.9868999,6.9868999,6.9868999,6.9868999,6.9868999,6.9868999,6.9868999,6.9868999,6.9868999,6.9868999,6.9868999,81.173698,96.6493,96.6689,100,100,100,100
3,d_54,0,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0068,0.0137,0.86659998,5.2017999,5.8182001,5.8182001,5.8182001,5.8182001,5.8182001,5.8182001,5.8182001,5.8182001,5.8182001,5.8182001,6.7165999,6.7165999,6.7165999,6.7165999,6.7165999,6.7165999,6.7165999,6.7165999,6.7165999,6.7165999,6.7165999,6.7165999,6.7165999,6.7165999,6.7165999,81.524002,96.315903,96.3339,100,100,100,100
4,d_54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067,0.63300002,5.0286999,5.7147999,5.7147999,5.7147999,5.7147999,5.7147999,5.7147999,5.7147999,5.7147999,5.7147999,5.7147999,6.6518998,6.6518998,6.6518998,6.6518998,6.6518998,6.6518998,6.6518998,6.6518998,6.6518998,6.6518998,6.6518998,6.6518998,6.6518998,6.6518998,6.6518998,81.782097,96.664703,96.671898,100,100,100,100
5,d_54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117,0.60890001,5.2010002,5.7635002,5.7635002,5.7635002,5.7635002,5.7635002,5.7635002,5.7635002,5.7635002,5.7635002,5.7635002,6.5675998,6.5675998,6.5675998,6.5675998,6.5675998,6.5675998,6.5675998,6.5675998,6.5675998,6.5675998,6.5675998,6.5675998,6.5675998,6.5675998,6.5675998,80.736504,96.281799,96.302299,100,100,100,100
6,d_54,0,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.022399999,1.1453,5.6926999,6.3379002,6.3379002,6.3379002,6.3379002,6.3379002,6.3379002,6.3379002,6.3379002,6.3379002,6.3379002,7.1817002,7.1817002,7.1817002,7.1817002,7.1817002,7.1817002,7.1817002,7.1817002,7.1817002,7.1817002,7.1817002,7.1817002,7.1817002,7.1817002,7.1817002,81.830299,96.498802,96.506798,100,100,100,100
0,d_55,0,0.037300002,0.037300002,0.037300002,0.037300002,0.037300002,0.037300002,0.037300002,0.037300002,0.037300002,0.037300002,0.037300002,0.037300002,0.037300002,0.037300002,0.037300002,0.037300002,0.037300002,0.037300002,0.037300002,0.037300002,0.037300002,0.037300002,0.037300002,0.037300002,0.067000002,0.067000002,7.2841001,7.2841001,7.2841001,7.2841001,7.2841001,7.2841001,7.2841001,7.2841001,7.2841001,7.2841001,7.2841001,7.2841001,7.2841001,7.2841001,7.2841001,7.5293002,7.5293002,7.5293002,7.5293002,7.5293002,7.5293002,7.5293002,7.5293002,7.5293002,7.5293002,7.5293002,19.257799,90.925499,90.9814,100,100,100,100
1,d_55,0,0.0294,0.0294,0.0294,0.0294,0.0294,0.0294,0.0294,0.0294,0.0294,0.0294,0.0294,0.0294,0.0294,0.0294,0.0294,0.0294,0.0294,0.0294,0.0294,0.0294,0.0294,0.0294,0.0294,0.0294,0.078299999,0.078299999,7.1792002,7.1792002,7.1792002,7.1792002,7.1792002,7.1792002,7.1792002,7.1792002,7.1792002,7.1792002,7.1792002,7.1792002,7.1792002,7.1792002,7.1792002,7.4527001,7.4527001,7.4527001,7.4527001,7.4527001,7.4527001,7.4527001,7.4527001,7.4527001,7.4527001,7.4527001,18.605101,90.210098,90.296303,99.992599,99.992599,100,100
2,d_55,0,0.057700001,0.057700001,0.057700001,0.057700001,0.057700001,0.057700001,0.057700001,0.057700001,0.057700001,0.057700001,0.057700001,0.057700001,0.057700001,0.057700001,0.057700001,0.057700001,0.057700001,0.057700001,0.057700001,0.057700001,0.057700001,0.057700001,0.057700001,0.057700001,0.1153,0.1153,7.1827002,7.1827002,7.1827002,7.1961002,7.1961002,7.1961002,7.1961002,7.1961002,7.1961002,7.1961002,7.1961002,7.1961002,7.1961002,7.1961002,7.1961002,7.4622998,7.4622998,7.4622998,7.4622998,7.4622998,7.4622998,7.4622998,7.4622998,7.4622998,7.4622998,7.4622998,18.5877,90.750603,90.852699,100,100,100,100
3,d_55,0,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.039900001,0.084100001,0.084100001,6.9173999,6.9173999,6.9173999,6.9173999,6.9173999,6.9173999,6.9173999,6.9173999,6.9173999,6.9173999,6.9173999,6.9173999,6.9173999,6.9173999,6.9173999,7.1842999,7.1842999,7.1842999,7.1842999,7.1842999,7.1842999,7.1842999,7.1842999,7.1842999,7.1842999,7.1842999,18.1471,90.730003,90.816498,99.9944,99.9944,100,100
4,d_55,0,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.036800001,0.078900002,0.078900002,7.0774999,7.0774999,7.0774999,7.0774999,7.0774999,7.0774999,7.0774999,7.0774999,7.0774999,7.0774999,7.0774999,7.0774999,7.0774999,7.0774999,7.0774999,7.3477998,7.3477998,7.3477998,7.3477998,7.3477998,7.3477998,7.3477998,7.3477998,7.3477998,7.3477998,7.3477998,18.566,90.980698,91.0532,100,100,100,100
5,d_55,0,0.027000001,0.027000001,0.027000001,0.027000001,0.027000001,0.027000001,0.027000001,0.027000001,0.027000001,0.027000001,0.027000001,0.027000001,0.027000001,0.027000001,0.027000001,0.027000001,0.027000001,0.027000001,0.027000001,0.027000001,0.027000001,0.027000001,0.027000001,0.027000001,0.069600001,0.069600001,7.0380001,7.0380001,7.0380001,7.0380001,7.0380001,7.0380001,7.0380001,7.0380001,7.0380001,7.0380001,7.0380001,7.0380001,7.0380001,7.0380001,7.0380001,7.2603002,7.2603002,7.2603002,7.2603002,7.2603002,7.2603002,7.2603002,7.2603002,7.2603002,7.2603002,7.2603002,18.316299,91.415398,91.486504,100,100,100,100
6,d_55,0,0.0242,0.0242,0.0242,0.0242,0.0242,0.0242,0.0242,0.0242,0.0242,0.0242,0.0242,0.0242,0.0242,0.0242,0.0242,0.0242,0.0242,0.0242,0.0242,0.0242,0.0242,0.0242,0.0242,0.0242,0.061700001,0.061700001,6.9180002,6.9180002,6.9180002,6.9180002,6.9180002,6.9180002,6.9180002,6.9180002,6.9180002,6.9180002,6.9180002,6.9180002,6.9180002,6.9180002,6.9180002,7.1458001,7.1458001,7.1458001,7.1458001,7.1458001,7.1458001,7.1458001,7.1458001,7.1458001,7.1458001,7.1458001,18.3318,90.626701,90.695702,99.994003,99.994003,100,100
0,d_56,0.21960001,0.4131,0.42750001,0.42750001,0.42750001,0.42750001,0.42750001,0.42750001,0.42750001,0.42750001,0.42750001,0.42750001,0.42750001,0.42750001,0.42750001,0.42750001,0.46669999,0.4711,0.4711,0.4711,0.4711,0.4711,0.48500001,0.48500001,0.48500001,0.6322,0.6322,0.82440001,0.82440001,0.84189999,0.90549999,0.90549999,0.90549999,0.94349998,0.977,1.039,1.039,1.039,1.039,1.039,1.0427999,1.0427999,1.3606,1.3606,1.4335001,1.4427,1.4427,1.4462,2.227,2.227,2.227,2.2809999,3.8729,3.8817999,3.9171,93.304199,96.807602,96.823097,99.917397,100
1,d_56,0.2393,0.44549999,0.45449999,0.45449999,0.45449999,0.45449999,0.45449999,0.45449999,0.45449999,0.45449999,0.45449999,0.45449999,0.45449999,0.45449999,0.45449999,0.45449999,0.50050002,0.50389999,0.50389999,0.50389999,0.50389999,0.50389999,0.51389998,0.51389998,0.51389998,0.66549999,0.66549999,0.87599999,0.87599999,0.8836,0.9418,0.9418,0.9418,0.98940003,1.0352,1.1075,1.1116,1.1116,1.1116,1.1188999,1.1188999,1.1188999,1.4433,1.4433,1.5247,1.5281,1.5281,1.5281,2.3325,2.3325,2.3325,2.3917999,3.9872,4.0054002,4.0620999,92.781502,96.478699,96.496902,99.8964,100
2,d_56,0.2737,0.4813,0.50300002,0.50300002,0.50300002,0.51279998,0.51709998,0.51709998,0.51709998,0.51709998,0.51709998,0.51709998,0.5205,0.5205,0.5205,0.5205,0.56800002,0.56800002,0.56800002,0.56800002,0.56800002,0.56800002,0.58109999,0.58109999,0.58109999,0.73949999,0.73949999,0.96259999,0.96259999,0.97119999,1.0292,1.0331,1.0331,1.0797,1.1287,1.2076,1.2076,1.2076,1.2076,1.2151999,1.2151999,1.2151999,1.5422,1.5422,1.6351,1.6432,1.6432,1.6432,2.4454999,2.4454999,2.4454999,2.5156,4.0696001,4.0890002,4.1384001,92.790398,96.378899,96.411301,99.866699,100
3,d_56,0.27509999,0.47389999,0.48890001,0.48890001,0.48890001,0.49180001,0.49180001,0.49180001,0.49180001,0.49180001,0.49180001,0.49180001,0.49470001,0.49470001,0.49470001,0.49470001,0.53799999,0.53799999,0.53799999,0.53799999,0.53799999,0.53799999,0.54860002,0.54860002,0.54860002,0.71619999,0.71619999,0.93049997,0.93049997,0.9368,0.99839997,1.0010999,1.0010999,1.0423,1.0833,1.1662,1.1720999,1.1720999,1.1720999,1.175,1.1857001,1.1928999,1.51,1.51,1.6029,1.6118,1.6118,1.6183,2.401,2.401,2.401,2.4716001,4.0275998,4.0391998,4.0953002,93.181,96.585602,96.609299,99.881401,100
